identifier	authors	journal	year	title	text
PMID:180	NA	NA	2001	NA	However , electron microscopy revealed that while sec4 mutant cells accumulate secretory vesicles , ypt31 / 32 mutant cells accumulate aberrant Golgi structures .
PMID:181	NA	NA	2001	NA	Furthermore , Grap is associated with a Ras guanine nucleotide exchange factor mSos1 , primarily through its N - terminal SH3 domain .
PMID:182	NA	NA	2001	NA	Correlation of nitrogen , carbohydrate and lipid metabolic indices in rats cooled under conditions of an altered gaseous environment
PMID:183	NA	NA	2001	NA	Transfer of F - like plasmids is regulated by the FinOP system , which controls the expression of traJ , a positive regulator of the transfer operon .
PMID:184	NA	NA	2001	NA	This regimen may be considered front - line therapy when autologous stem cell transplantation is not feasible and when a rapid response is particularly important .
PMID:185	NA	NA	2001	NA	To investigate this issue , we used a recognition task in which two strings of letters are presented sequentially .
PMID:186	NA	NA	2001	NA	Comparison to the murine homologues of these molecules reveals a high degree of conservation between the products of one of these genes , Fc gamma RIIb , and the murine beta gene in primary sequence , splicing pattern , and tissue distribution .
PMID:187	NA	NA	2001	NA	A rabbit antiserum raised against a unique ( V3 domain ) bacterially expressed PKC theta fragment immunoprecipitated specifically an 82 - kDa protein from Jurkat cell lysates .
PMID:188	NA	NA	2001	NA	These changes persisted during the first week .
PMID:189	NA	NA	2001	NA	Hematological parameters ( leukocyte , neutrophil and platelet counts ) and liver function tests were determined by standard procedures .
PMID:190	NA	NA	2001	NA	( 1993 ) 8 , 94 - 99 ) .
PMID:191	NA	NA	2001	NA	The effect of betamethasone on duodenal calcium absorption and 1 , 25 - dihydroxy vitamin D3 production in the chick .
PMID:192	NA	NA	2001	NA	Phosphate compounds in isolated , perfused hearts during pH variation due to changes in extracellular PCO2 and bicarbonate
PMID:193	NA	NA	2001	NA	We report on a case discovered in a 13 year - old girl presenting with anaemia .
PMID:194	NA	NA	2001	NA	Although analysis of the similarity between the 44 - kDa protein and the E . coli RecA protein did not show any significant homology between them , it revealed their identity by five amino - acid residues involved in the formation of the epitope that recognized the paratope of the RecA protein antibody for subsequent epitope - paratope binding of these proteins .
PMID:195	NA	NA	2001	NA	It would seem that caution should be exercised in using HPL values as an index of placental function in anaemic women .
PMID:196	NA	NA	2001	NA	No IORT related mortality has been observed .
PMID:197	NA	NA	2001	NA	Characterization of a tonB - phoA gene fusion suggests that the amino - terminal 41 amino acids of TonB are sufficient to promote export of the fusion protein and presumably TonB as well .
PMID:198	NA	NA	2001	NA	Characterization of a unique protein component of yeast RNase MRP : an RNA - binding protein with a zinc - cluster domain .
PMID:199	NA	NA	2001	NA	This raises the possibility that recombination occurred between corresponding LTR and vif loci of the quasi - species present in the isolates described here .
PMID:200	NA	NA	2001	NA	2 .
PMID:201	NA	NA	2001	NA	The antihypertensive action corresponds to those of established diuretics .
PMID:202	NA	NA	2001	NA	These results are discussed in relation to predicted isoform L diversity across human tissues and cells .
PMID:203	NA	NA	2001	NA	In the healing tendons , the rate of collagen synthesis decreased and the rate of noncollagen protein synthesis remained unchanged .
PMID:204	NA	NA	2001	NA	The aromatic hydrocarbon receptor ( AHR ) is a ligand - activated transcription factor that regulates the expression of several drug - metabolizing enzymes and has been implicated in immunosuppression , teratogenesis , cell - specific hyperplasia , and certain types of malignancies and toxicities .
PMID:205	NA	NA	2001	NA	Fluctuations of the measured ECF energy - related substances corresponded to various clinical events presumably involving hypoxia / ischemia .
PMID:206	NA	NA	2001	NA	After 3 months of intervention , sustained physical training was associated with the decrease of FVII and PAI - 1 levels .
PMID:207	NA	NA	2001	NA	The metalloproteinase mediating Met cleavage was specifically inhibited by the tissue inhibitor of metalloproteinases ( TIMP ) - 3 , but not by TIMP - 1 or TIMP - 2 .
PMID:208	NA	NA	2001	NA	This constant expression profile , coupled with the observation that over - expression of mSin3A does not augment the anti - Myc activity of Mxi1 - SR in the rat embryo fibroblast ( REF ) transformation assay , suggests that mSin3A is not a limiting factor in the regulation of Myc superfamily function .
PMID:209	NA	NA	2001	NA	METHODS AND RESULTS : The effect of prolonged nitrate therapy between 2 days and 6 weeks during healing after infarction on serial parameters of ventricular remodeling ( scar expansion , scar thinning , ventricular dilation , and hypertrophy ) and function ( asynergy or akinesis plus dyskinesis and ejection fraction ) by serial two - dimensional echocardiography , hemodynamics , postmortem topography ( computerized planimetry , geometric maps , and radiographs ) , and collagen content ( hydroxyproline ) was studied in 64 instrumented dogs randomized 2 days after left anterior descending coronary artery ligation to various nitrate regimens ( n = 32 ) over the first 2 weeks ( subgroup 1 : 2 % transdermal nitroglycerin at 8 AM and 4 PM , n = 6 ; subgroup 2 : 2 % transdermal nitroglycerin plus 2 . 6 mg of sustained - release oral nitroglycerin at 8 AM , 3 PM , and 10 PM , n = 5 ; subgroup 3 : oral isosorbide dinitrate , 30 mg at 8 AM and 4 PM , n = 11 ) or 6 weeks ( subgroup 4 : isosorbide dinitrate , n = 10 ) and in matching controls ( n = 32 ) .
PMID:210	NA	NA	2001	NA	A nationwide survey uncovered a tenfold variation between counties in the prescribing of IFNB .
PMID:211	NA	NA	2001	NA	We have demonstrated that a putative HOX cofactor , PBX1A , participates in cooperative DNA binding with HOXA - 1 and the Deformed group protein HOXD - 4 .
PMID:212	NA	NA	2001	NA	RESULTS - - 261 patients were enrolled into this study ; of these , 138 ( 53 % ) patients attended for repeat colposcopy and cytology at one year .
PMID:213	NA	NA	2001	NA	We have found that pro - IGF - 2 can initially form two disulfide isomers that undergo rearrangement to a single conformation in vivo .
PMID:214	NA	NA	2001	NA	Thus , primate vs . rodent promoter selectivity mediated by the TBP - TAFI complex is likely to be the result of cumulative subtle differences between individual subunits that lead to species - specific properties of RNA polymerase I transcription .
PMID:215	NA	NA	2001	NA	Anti - Jo - 1 antibody was not present .
PMID:216	NA	NA	2001	NA	The structure and expression of the murine gene encoding granulocyte - macrophage colony stimulating factor : evidence for utilisation of alternative promoters .
PMID:217	NA	NA	2001	NA	Cotransfection of pINV - 2473 , a construct containing 2473 base pairs of hINV upstream sequence linked to luciferase , with POU homeodomain transcription factors Oct1 , Oct2 , Brn4 , SCIP , Skn1a or Skn1i , results in a strong suppression of basal promoter activity .
PMID:218	NA	NA	2001	NA	Central treatment unit saves nurses , adds income , improves care .
PMID:219	NA	NA	2001	NA	The Grb2 SH3 ( C ) binding region of Gab1 has significant homology to a region of the adapter protein SLP - 76 .
PMID:220	NA	NA	2001	NA	The QCS appears comparable with the MMSE and is quicker to administer .
PMID:221	NA	NA	2001	NA	A positive FTA - ABS - 19S - IgM test indicates the necessity of treatment .
PMID:222	NA	NA	2001	NA	A DNA binding protein was identified which binds to two novel target - like sequences : ( i ) at the 5 ' flanking site of the breakpoint junction of chromosome 8 in a patient with T - acute lymphoblastic leukemia ( ALL ) carrying the t ( 8 ; 14 ) ( q24 ; q11 ) rearrangement and ( ii ) on chromosome 1 in three of five T - ALL patients with the t ( 1 ; 14 ) ( p32 ; q11 ) rearrangement .
PMID:223	NA	NA	2001	NA	1988 ) .
PMID:224	NA	NA	2001	NA	The effect of iron on the toxigenicity of Vibrio cholerae .
PMID:225	NA	NA	2001	NA	The rest of the 3 ' untranslated sequences were common to both cDNA clones .
PMID:226	NA	NA	2001	NA	The anesthesiologist and the cardiac surgeon .
PMID:227	NA	NA	2001	NA	The three proteins copurified through several biochemical fractionation steps and could be coimmunoprecipitated by using antibodies against GCD1 or GCD2 .
PMID:228	NA	NA	2001	NA	From 1998 to 1999 , a large number of community - acquired respiratory tract isolates of Streptococcus pneumoniae ( n = 566 ) , Haemophilus influenzae ( n = 513 ) and Moraxella catarrhalis ( n = 228 ) were collected from 15 centres in Australia , Hong Kong , Japan , China , the Philippines , Singapore , South Africa and Taiwan through the SENTRY Antimicrobial Surveillance Program .
PMID:229	NA	NA	2001	NA	Rats on the multiple oral dosage regimen were given unlabelled HMCF in their drinking water for 13 days before the administration of a bolus dose of [ 14C ] HMCF on day 14 .
PMID:230	NA	NA	2001	NA	In order to search for mutations in the multicopy RBM genes that might be associated with male infertility , we have used sequence data from the reported cDNA clone to determine the intron exon boundaries of the YRRM 1 gene .
PMID:231	NA	NA	2001	NA	Uterine contractions began with a mean latency of 62 min in the PGF2 alpha infused women , in controls uterine activity remained unchanged .
PMID:232	NA	NA	2001	NA	The implication of Rac and Cdc42 was analyzed in transient transfection experiments using either constitutively active ( V12 ) or dominant - interfering ( N17 ) mutants .
PMID:233	NA	NA	2001	NA	The evolutionary significance of the similarities of intron secondary structures and open reading frames of the ND3 , 4 and ATPase 6 genes is discussed , including the possible separate evolution of structural and coding sequences .
PMID:234	NA	NA	2001	NA	Although there is evidence that cone ratios do determine colour appearance under many conditions , the site or sites of their computation is unknown .
PMID:235	NA	NA	2001	NA	Procedures with perfected method
PMID:236	NA	NA	2001	NA	In an effort to identify factors involved in the expression of this important erythroid - specific regulatory protein , we have isolated the mouse EKLF gene and systematically analyzed the promoter region .
PMID:237	NA	NA	2001	NA	Accordingly , superpeptide antigenic material was readily detected by immunoblotting cell extracts and enriched in vacuolar preparations of PrA deficient mutant cells .
PMID:238	NA	NA	2001	NA	RESULTS : All primary tumors were positive for CAM5 . 2 .
PMID:239	NA	NA	2001	NA	However massive necrosis of the renal tubules had been found with more than 15mg of DSM administration .
PMID:240	NA	NA	2001	NA	A case of functioning parathyroid carcinoma with hypereninemic hypertension .
PMID:241	NA	NA	2001	NA	Together with a number of phase II trials , phase I trials utilizing escalating doses of carboplatin and paclitaxel with growth factor or growth factor and blood stem - cell support have shown that substantial increases in dose intensity can be achieved .
PMID:242	NA	NA	2001	NA	The study was performed in a class 100 laminar flow clean bench in order to minimize particulate contamination from extraneous sources .
PMID:243	NA	NA	2001	NA	Moreover , since the integrated transforming DNA was not altered or lost expression of the RbcS2 : : aadA : : RbcS2 gene ( s ) appears to be repressed .
PMID:244	NA	NA	2001	NA	In contrast , the holo - dTFIIA ( L / S ) binds TBP with high affinity .
PMID:245	NA	NA	2001	NA	In one trial , 116 subjects with transfusion - related chronic hepatitis C were treated with lymphoblastoid interferon ( 5 MU / m2 three times a week for 2 mo , then 3 MU / m2 three times a week for 4 or 10 mo ) .
PMID:246	NA	NA	2001	NA	These results demonstrate the preferential endometrial cell - type expression of BTEB and suggest its regulatory role in pregnancy - associated endometrial epithelial gene expression .
PMID:247	NA	NA	2001	NA	The sequence of LZ321 matched that of RREB1 , a transcription factor that bound to a Ras responsive element ( RRE ) very different from the sequence with which we isolated LZ321 .
PMID:248	NA	NA	2001	NA	Phosphorylation at Ser ( 670 ) impairs the ability of GRK2 to phosphorylate both soluble and membrane - incorporated receptor substrates and dramatically attenuates Gbetagamma - mediated activation of this enzyme .
